delivery_id,pharmacy_id,courier_id,zone,order_created_at,promised_time,delivered_time,distance_miles,traffic_level,priority,weather_flag,status
D01006,P006,C048,33139,2026-03-14 09:19:00.531828,2026-03-14 09:49:00.531828,2026-03-14 09:44:00.531828,2.68,low,normal,1,delivered
D01007,P001,C019,33109,2026-03-14 06:11:00.531828,2026-03-14 06:44:00.531828,2026-03-14 06:48:44.172523,4.53,high,urgent,0,delivered
D01008,P006,C034,33139,2026-03-14 07:07:00.531828,2026-03-14 07:35:00.531828,2026-03-14 07:30:00.531828,3.1,high,normal,0,delivered
D01009,P005,C002,33101,2026-03-14 06:33:00.531828,2026-03-14 07:08:00.531828,2026-03-14 07:03:24.045104,5.72,medium,normal,0,delivered
D01010,P008,C031,33101,2026-03-14 09:17:00.531828,2026-03-14 09:51:00.531828,2026-03-14 09:54:27.842191,3.03,low,normal,1,delivered
D01011,P004,C021,33101,2026-03-14 06:34:00.531828,2026-03-14 07:17:00.531828,2026-03-14 07:14:27.459252,2.11,medium,urgent,0,delivered
D01012,P011,C021,33139,2026-03-14 06:36:00.531828,2026-03-14 07:19:00.531828,2026-03-14 07:27:50.995892,1.51,medium,urgent,0,delivered
D01013,P003,C035,33109,2026-03-14 07:18:00.531828,2026-03-14 07:52:00.531828,2026-03-14 07:47:00.531828,5.2,low,urgent,0,delivered
D01014,P005,C012,33101,2026-03-14 09:56:00.531828,2026-03-14 10:36:00.531828,2026-03-14 10:48:59.052138,1.7,high,normal,1,delivered
D01015,P007,C029,33139,2026-03-14 08:15:00.531828,2026-03-14 08:45:00.531828,2026-03-14 08:40:00.531828,4.75,high,urgent,1,delivered
D01016,P002,C025,33137,2026-03-14 10:54:00.531828,2026-03-14 11:20:00.531828,2026-03-14 11:15:00.531828,5.0,medium,normal,0,delivered
D01017,P011,C034,33139,2026-03-14 09:43:00.531828,2026-03-14 10:25:00.531828,2026-03-14 10:28:30.638157,1.45,high,urgent,1,delivered
D01018,P010,C030,33109,2026-03-14 08:42:00.531828,2026-03-14 09:16:00.531828,2026-03-14 09:15:27.455746,1.74,high,normal,0,delivered
D01019,P003,C015,33109,2026-03-14 08:31:00.531828,2026-03-14 09:12:00.531828,2026-03-14 09:23:24.799655,1.62,low,urgent,1,delivered
D01020,P010,C024,33109,2026-03-14 09:24:00.531828,2026-03-14 09:58:00.531828,2026-03-14 10:05:53.213258,1.22,high,normal,1,delivered
D01021,P006,C008,33139,2026-03-14 11:03:00.531828,2026-03-14 11:32:00.531828,2026-03-14 11:27:00.531828,0.89,high,urgent,1,delivered
D01022,P009,C029,33139,2026-03-14 11:38:00.531828,2026-03-14 12:08:00.531828,2026-03-14 12:03:00.531828,1.09,medium,normal,0,delivered
D01023,P005,C013,33101,2026-03-14 09:23:00.531828,2026-03-14 09:57:00.531828,2026-03-14 09:54:21.938071,4.63,medium,normal,1,delivered
D01024,P008,C016,33101,2026-03-14 06:17:00.531828,2026-03-14 06:57:00.531828,2026-03-14 06:52:00.531828,0.89,medium,urgent,1,delivered
D01025,P010,C001,33109,2026-03-14 12:03:00.531828,2026-03-14 12:44:00.531828,2026-03-14 12:39:00.531828,2.13,high,normal,0,delivered
D01026,P010,C035,33109,2026-03-14 09:37:00.531828,2026-03-14 10:12:00.531828,2026-03-14 10:07:00.531828,5.48,high,normal,1,delivered
D01027,P008,C032,33101,2026-03-14 11:23:00.531828,2026-03-14 11:49:00.531828,2026-03-14 11:44:00.531828,2.34,low,normal,0,delivered
D01028,P009,C034,33139,2026-03-14 11:39:00.531828,2026-03-14 12:19:00.531828,2026-03-14 12:34:33.501699,2.01,high,normal,1,delivered
D01029,P008,C014,33101,2026-03-14 06:17:00.531828,2026-03-14 06:45:00.531828,2026-03-14 06:47:40.685404,4.87,medium,normal,0,delivered
D01030,P011,C037,33139,2026-03-14 07:14:00.531828,2026-03-14 07:50:00.531828,2026-03-14 07:51:33.289769,2.49,low,normal,0,delivered
D01031,P002,C015,33137,2026-03-14 08:22:00.531828,2026-03-14 08:49:00.531828,2026-03-14 08:58:40.787033,2.15,high,normal,0,delivered
D01032,P002,C000,33137,2026-03-14 08:50:00.531828,2026-03-14 09:26:00.531828,2026-03-14 09:23:21.115742,4.22,low,urgent,1,delivered
D01033,P007,C034,33139,2026-03-14 09:24:00.531828,2026-03-14 09:55:00.531828,2026-03-14 09:55:13.344479,1.33,low,normal,0,delivered
D01034,P007,C014,33139,2026-03-14 10:34:00.531828,2026-03-14 11:03:00.531828,2026-03-14 11:12:13.273303,1.72,medium,normal,1,delivered
D01035,P002,C043,33137,2026-03-14 09:19:00.531828,2026-03-14 09:44:00.531828,2026-03-14 09:50:42.714300,1.09,high,normal,0,delivered
D01036,P002,C004,33137,2026-03-14 08:59:00.531828,2026-03-14 09:26:00.531828,2026-03-14 09:29:28.027924,4.48,low,normal,0,delivered
D01037,P009,C041,33139,2026-03-14 10:28:00.531828,2026-03-14 11:03:00.531828,2026-03-14 11:12:34.150773,4.57,medium,urgent,0,delivered
D01038,P007,C023,33139,2026-03-14 06:26:00.531828,2026-03-14 07:00:00.531828,2026-03-14 07:05:27.809210,2.85,high,normal,0,delivered
D01039,P008,C003,33101,2026-03-14 07:39:00.531828,2026-03-14 08:18:00.531828,2026-03-14 08:13:45.743768,1.48,high,normal,0,delivered
D01040,P009,C039,33139,2026-03-14 08:06:00.531828,2026-03-14 08:31:00.531828,2026-03-14 08:39:05.942126,5.41,low,normal,0,delivered
D01041,P000,C049,33109,2026-03-14 10:51:00.531828,2026-03-14 11:32:00.531828,2026-03-14 11:27:00.531828,4.63,high,urgent,0,delivered
D01042,P001,C003,33109,2026-03-14 10:39:00.531828,2026-03-14 11:11:00.531828,2026-03-14 11:21:51.477756,3.58,high,urgent,0,delivered
D01043,P007,C048,33139,2026-03-14 08:13:00.531828,2026-03-14 08:40:00.531828,2026-03-14 08:54:22.292636,5.03,low,normal,1,delivered
D01044,P007,C030,33139,2026-03-14 07:37:00.531828,2026-03-14 08:02:00.531828,2026-03-14 07:57:00.531828,2.24,low,urgent,0,delivered
D01045,P002,C049,33137,2026-03-14 09:37:00.531828,2026-03-14 10:17:00.531828,2026-03-14 10:28:09.930811,2.21,high,normal,0,delivered
D01046,P003,C000,33109,2026-03-14 09:09:00.531828,2026-03-14 09:40:00.531828,2026-03-14 09:35:10.855064,2.71,high,normal,0,delivered
D01047,P005,C010,33101,2026-03-14 10:42:00.531828,2026-03-14 11:22:00.531828,2026-03-14 11:24:24.625579,3.06,low,urgent,1,delivered
D01048,P005,C004,33101,2026-03-14 09:43:00.531828,2026-03-14 10:13:00.531828,2026-03-14 10:08:00.531828,1.51,medium,urgent,1,delivered
D01049,P009,C041,33139,2026-03-14 06:29:00.531828,2026-03-14 07:14:00.531828,2026-03-14 07:20:03.174172,0.54,medium,normal,0,delivered
D01050,P009,C000,33139,2026-03-14 09:50:00.531828,2026-03-14 10:15:00.531828,2026-03-14 10:10:57.813211,5.36,low,urgent,1,delivered
D01051,P000,C043,33109,2026-03-14 11:38:00.531828,2026-03-14 12:07:00.531828,2026-03-14 12:06:22.137471,4.52,medium,normal,1,delivered
D01052,P002,C043,33137,2026-03-14 11:24:00.531828,2026-03-14 12:04:00.531828,2026-03-14 11:59:00.531828,1.3,medium,normal,1,delivered
D01053,P005,C042,33101,2026-03-14 06:22:00.531828,2026-03-14 06:47:00.531828,2026-03-14 06:42:00.531828,0.8,low,urgent,0,delivered
D01054,P005,C021,33101,2026-03-14 09:53:00.531828,2026-03-14 10:28:00.531828,2026-03-14 10:23:00.531828,3.6,high,normal,0,delivered
D01055,P007,C040,33139,2026-03-14 08:54:00.531828,2026-03-14 09:26:00.531828,2026-03-14 09:38:01.129628,3.04,high,urgent,1,delivered
D01056,P003,C017,33109,2026-03-14 11:46:00.531828,2026-03-14 12:20:00.531828,2026-03-14 12:25:30.478312,5.56,high,urgent,0,delivered
D01057,P009,C039,33139,2026-03-14 06:48:00.531828,2026-03-14 07:14:00.531828,2026-03-14 07:09:00.531828,3.97,high,urgent,0,delivered
D01058,P011,C034,33139,2026-03-14 11:09:00.531828,2026-03-14 11:47:00.531828,2026-03-14 11:45:28.175461,5.0,medium,urgent,0,delivered
D01059,P006,C039,33139,2026-03-14 11:43:00.531828,2026-03-14 12:28:00.531828,2026-03-14 12:23:00.531828,4.89,medium,normal,1,delivered
D01060,P007,C001,33139,2026-03-14 07:47:00.531828,2026-03-14 08:13:00.531828,2026-03-14 08:08:00.531828,2.63,low,normal,0,delivered
D01061,P011,C049,33139,2026-03-14 11:57:00.531828,2026-03-14 12:37:00.531828,2026-03-14 12:45:53.219515,1.52,high,urgent,1,delivered
D01062,P002,C048,33137,2026-03-14 06:43:00.531828,2026-03-14 07:19:00.531828,2026-03-14 07:21:31.841873,4.92,medium,normal,1,delivered
D01063,P002,C020,33137,2026-03-14 06:32:00.531828,2026-03-14 06:58:00.531828,2026-03-14 06:53:00.531828,3.94,high,normal,1,delivered
D01064,P007,C034,33139,2026-03-14 06:10:00.531828,2026-03-14 06:38:00.531828,2026-03-14 06:40:07.036598,3.3,high,normal,1,delivered
D01065,P001,C045,33109,2026-03-14 06:16:00.531828,2026-03-14 07:00:00.531828,2026-03-14 07:09:01.045267,3.16,medium,urgent,1,delivered
D01066,P001,C017,33109,2026-03-14 10:45:00.531828,2026-03-14 11:25:00.531828,2026-03-14 11:38:48.072502,5.88,medium,normal,1,delivered
D01067,P000,C049,33109,2026-03-14 07:23:00.531828,2026-03-14 08:03:00.531828,2026-03-14 07:58:00.531828,2.3,low,urgent,1,delivered
D01068,P002,C034,33137,2026-03-14 08:51:00.531828,2026-03-14 09:27:00.531828,2026-03-14 09:25:56.972084,4.07,low,urgent,0,delivered
D01069,P002,C021,33137,2026-03-14 09:11:00.531828,2026-03-14 09:36:00.531828,2026-03-14 09:50:40.006052,0.66,medium,urgent,0,delivered
D01070,P004,C008,33101,2026-03-14 07:10:00.531828,2026-03-14 07:39:00.531828,2026-03-14 07:44:07.773226,1.21,low,urgent,0,delivered
D01071,P005,C044,33101,2026-03-14 06:33:00.531828,2026-03-14 07:00:00.531828,2026-03-14 07:15:46.353091,3.4,high,urgent,1,delivered
D01072,P000,C046,33109,2026-03-14 09:26:00.531828,2026-03-14 10:02:00.531828,2026-03-14 09:57:00.531828,4.77,high,urgent,1,delivered
D01073,P005,C003,33101,2026-03-14 06:52:00.531828,2026-03-14 07:18:00.531828,2026-03-14 07:15:38.380089,4.65,low,normal,0,delivered
D01074,P010,C042,33109,2026-03-14 09:44:00.531828,2026-03-14 10:13:00.531828,2026-03-14 10:08:00.531828,3.6,medium,urgent,1,delivered
D01075,P001,C020,33109,2026-03-14 06:15:00.531828,2026-03-14 06:48:00.531828,2026-03-14 07:03:59.259160,3.52,high,urgent,0,delivered
D01076,P002,C009,33137,2026-03-14 11:09:00.531828,2026-03-14 11:44:00.531828,2026-03-14 11:45:08.038536,0.61,low,urgent,0,delivered
D01077,P005,C027,33101,2026-03-14 06:13:00.531828,2026-03-14 06:38:00.531828,2026-03-14 06:49:16.062694,4.16,high,urgent,0,delivered
D01078,P008,C038,33101,2026-03-14 10:20:00.531828,2026-03-14 11:03:00.531828,2026-03-14 11:01:33.459778,0.74,high,urgent,1,delivered
D01079,P003,C043,33109,2026-03-14 08:05:00.531828,2026-03-14 08:37:00.531828,2026-03-14 08:36:07.854238,4.03,medium,normal,1,delivered
D01080,P004,C003,33101,2026-03-14 08:19:00.531828,2026-03-14 08:47:00.531828,2026-03-14 08:42:00.531828,4.98,high,normal,1,delivered
D01081,P010,C038,33109,2026-03-14 06:16:00.531828,2026-03-14 06:54:00.531828,2026-03-14 06:56:24.683691,3.58,high,normal,0,delivered
D01082,P003,C021,33109,2026-03-14 10:19:00.531828,2026-03-14 11:00:00.531828,2026-03-14 10:55:00.531828,0.5,high,normal,0,delivered
D01083,P003,C010,33109,2026-03-14 07:55:00.531828,2026-03-14 08:38:00.531828,2026-03-14 08:47:04.134321,5.91,low,urgent,0,delivered
D01084,P002,C018,33137,2026-03-14 11:42:00.531828,2026-03-14 12:09:00.531828,2026-03-14 12:11:38.414197,5.64,high,urgent,0,delivered
D01085,P010,C033,33109,2026-03-14 11:24:00.531828,2026-03-14 11:57:00.531828,2026-03-14 12:10:31.438859,0.55,medium,normal,0,delivered
D01086,P009,C006,33139,2026-03-14 07:41:00.531828,2026-03-14 08:16:00.531828,2026-03-14 08:25:55.607861,2.26,high,normal,1,delivered
D01087,P003,C014,33109,2026-03-14 10:50:00.531828,2026-03-14 11:15:00.531828,2026-03-14 11:18:25.242289,4.64,high,urgent,1,delivered
D01088,P005,C004,33101,2026-03-14 06:45:00.531828,2026-03-14 07:11:00.531828,2026-03-14 07:06:00.531828,1.41,high,urgent,1,delivered
D01089,P003,C002,33109,2026-03-14 07:44:00.531828,2026-03-14 08:29:00.531828,2026-03-14 08:24:00.531828,5.82,high,urgent,0,delivered
D01090,P007,C019,33139,2026-03-14 09:53:00.531828,2026-03-14 10:33:00.531828,2026-03-14 10:50:31.997127,4.06,medium,urgent,1,delivered
D01091,P009,C043,33139,2026-03-14 09:07:00.531828,2026-03-14 09:34:00.531828,2026-03-14 09:37:00.149532,4.12,low,urgent,0,delivered
D01092,P004,C044,33101,2026-03-14 10:57:00.531828,2026-03-14 11:26:00.531828,2026-03-14 11:23:18.926872,2.45,low,urgent,0,delivered
D01093,P002,C023,33137,2026-03-14 10:34:00.531828,2026-03-14 11:11:00.531828,2026-03-14 11:22:09.322127,5.21,low,urgent,1,delivered
D01094,P011,C015,33139,2026-03-14 10:50:00.531828,2026-03-14 11:22:00.531828,2026-03-14 11:38:09.629371,4.51,high,normal,1,delivered
D01095,P000,C045,33109,2026-03-14 11:41:00.531828,2026-03-14 12:21:00.531828,2026-03-14 12:23:08.612451,2.67,high,normal,1,delivered
D01096,P005,C014,33101,2026-03-14 10:06:00.531828,2026-03-14 10:32:00.531828,2026-03-14 10:33:39.003997,1.63,medium,normal,1,delivered
D01097,P011,C021,33139,2026-03-14 11:44:00.531828,2026-03-14 12:15:00.531828,2026-03-14 12:17:01.109178,3.0,low,urgent,1,delivered
D01098,P002,C023,33137,2026-03-14 10:48:00.531828,2026-03-14 11:33:00.531828,2026-03-14 11:52:33.348998,2.22,medium,urgent,1,delivered
D01099,P006,C029,33139,2026-03-14 08:47:00.531828,2026-03-14 09:21:00.531828,2026-03-14 09:23:55.919736,2.23,medium,normal,0,delivered
D01100,P010,C013,33109,2026-03-14 06:19:00.531828,2026-03-14 06:48:00.531828,2026-03-14 06:43:00.531828,2.31,medium,urgent,1,delivered
D01101,P004,C044,33101,2026-03-14 08:03:00.531828,2026-03-14 08:44:00.531828,2026-03-14 08:43:01.137716,5.02,low,urgent,1,delivered
D01102,P008,C049,33101,2026-03-14 10:01:00.531828,2026-03-14 10:29:00.531828,2026-03-14 10:25:15.979817,0.88,low,urgent,1,delivered
D01103,P000,C043,33109,2026-03-14 09:11:00.531828,2026-03-14 09:51:00.531828,2026-03-14 09:51:04.794441,0.78,medium,normal,1,delivered
D01104,P006,C036,33139,2026-03-14 06:27:00.531828,2026-03-14 06:57:00.531828,2026-03-14 06:55:24.452457,5.95,low,normal,1,delivered
D01105,P010,C000,33109,2026-03-14 11:32:00.531828,2026-03-14 12:00:00.531828,2026-03-14 11:55:00.531828,4.37,high,normal,0,delivered
D01106,P000,C040,33109,2026-03-14 08:53:00.531828,2026-03-14 09:29:00.531828,2026-03-14 09:26:09.157704,3.2,high,urgent,1,delivered
D01107,P006,C000,33139,2026-03-14 10:26:00.531828,2026-03-14 11:01:00.531828,2026-03-14 10:56:44.509312,5.46,high,normal,0,delivered
D01108,P002,C035,33137,2026-03-14 11:53:00.531828,2026-03-14 12:34:00.531828,2026-03-14 12:39:42.507809,1.91,high,urgent,1,delivered
D01109,P011,C028,33139,2026-03-14 07:06:00.531828,2026-03-14 07:42:00.531828,2026-03-14 07:38:18.299294,3.25,high,urgent,0,delivered
D01110,P006,C007,33139,2026-03-14 09:30:00.531828,2026-03-14 10:04:00.531828,2026-03-14 10:06:35.369073,3.89,high,urgent,1,delivered
D01111,P002,C043,33137,2026-03-14 08:39:00.531828,2026-03-14 09:09:00.531828,2026-03-14 09:20:06.371671,3.32,low,urgent,0,delivered
D01112,P011,C008,33139,2026-03-14 08:50:00.531828,2026-03-14 09:30:00.531828,2026-03-14 09:34:57.427440,4.27,high,normal,1,delivered
D01113,P004,C041,33101,2026-03-14 10:43:00.531828,2026-03-14 11:28:00.531828,2026-03-14 11:23:00.531828,5.08,low,urgent,0,delivered
D01114,P000,C047,33109,2026-03-14 08:55:00.531828,2026-03-14 09:28:00.531828,2026-03-14 09:23:00.531828,2.69,low,urgent,0,delivered
D01115,P007,C006,33139,2026-03-14 10:11:00.531828,2026-03-14 10:42:00.531828,2026-03-14 10:38:58.536699,3.34,high,urgent,1,delivered
D01116,P011,C042,33139,2026-03-14 06:33:00.531828,2026-03-14 07:03:00.531828,2026-03-14 07:01:46.770515,5.18,low,normal,0,delivered
D01117,P009,C022,33139,2026-03-14 12:02:00.531828,2026-03-14 12:42:00.531828,2026-03-14 12:41:27.088931,4.05,low,urgent,1,delivered
D01118,P007,C027,33139,2026-03-14 10:00:00.531828,2026-03-14 10:28:00.531828,2026-03-14 10:35:15.800794,2.86,low,urgent,0,delivered
D01119,P007,C014,33139,2026-03-14 08:24:00.531828,2026-03-14 08:51:00.531828,2026-03-14 08:46:58.664568,1.73,low,urgent,1,delivered
D01120,P009,C022,33139,2026-03-14 11:22:00.531828,2026-03-14 11:50:00.531828,2026-03-14 11:56:57.322698,5.52,low,urgent,1,delivered
D01121,P005,C015,33101,2026-03-14 07:43:00.531828,2026-03-14 08:22:00.531828,2026-03-14 08:22:59.811096,3.86,high,urgent,0,delivered
D01122,P006,C025,33139,2026-03-14 08:09:00.531828,2026-03-14 08:44:00.531828,2026-03-14 08:39:00.531828,3.91,medium,urgent,1,delivered
D01123,P009,C046,33139,2026-03-14 11:42:00.531828,2026-03-14 12:23:00.531828,2026-03-14 12:37:59.196472,0.87,high,normal,1,delivered
D01124,P006,C003,33139,2026-03-14 09:14:00.531828,2026-03-14 09:45:00.531828,2026-03-14 09:51:37.346039,2.45,low,normal,0,delivered
D01125,P005,C021,33101,2026-03-14 08:03:00.531828,2026-03-14 08:44:00.531828,2026-03-14 09:01:27.146169,1.35,low,normal,1,delivered
D01126,P009,C002,33139,2026-03-14 07:42:00.531828,2026-03-14 08:13:00.531828,2026-03-14 08:08:00.531828,5.26,low,normal,0,delivered
D01127,P010,C003,33109,2026-03-14 07:30:00.531828,2026-03-14 07:56:00.531828,2026-03-14 07:51:54.974276,2.67,high,normal,1,delivered
D01128,P000,C030,33109,2026-03-14 10:26:00.531828,2026-03-14 11:01:00.531828,2026-03-14 11:12:34.334730,5.91,low,normal,0,delivered
D01129,P005,C016,33101,2026-03-14 10:46:00.531828,2026-03-14 11:28:00.531828,2026-03-14 11:37:39.006367,2.76,low,urgent,1,delivered
D01130,P003,C032,33109,2026-03-14 06:37:00.531828,2026-03-14 07:20:00.531828,2026-03-14 07:16:54.211501,4.55,low,urgent,0,delivered
D01131,P000,C008,33109,2026-03-14 08:14:00.531828,2026-03-14 08:53:00.531828,2026-03-14 08:48:00.531828,0.82,low,urgent,0,delivered
D01132,P006,C001,33139,2026-03-14 07:34:00.531828,2026-03-14 08:17:00.531828,2026-03-14 08:12:00.531828,2.26,high,normal,0,delivered
D01133,P007,C025,33139,2026-03-14 11:20:00.531828,2026-03-14 11:58:00.531828,2026-03-14 11:53:00.531828,4.61,high,urgent,1,delivered
D01134,P002,C017,33137,2026-03-14 12:02:00.531828,2026-03-14 12:30:00.531828,2026-03-14 12:29:22.248408,1.86,medium,normal,1,delivered
D01135,P010,C040,33109,2026-03-14 12:05:00.531828,2026-03-14 12:45:00.531828,2026-03-14 12:40:00.531828,4.78,medium,urgent,1,delivered
D01136,P004,C043,33101,2026-03-14 08:29:00.531828,2026-03-14 09:11:00.531828,2026-03-14 09:06:00.531828,5.34,medium,urgent,0,delivered
D01137,P005,C020,33101,2026-03-14 09:41:00.531828,2026-03-14 10:10:00.531828,2026-03-14 10:18:38.324301,1.39,low,urgent,1,delivered
D01138,P003,C036,33109,2026-03-14 10:45:00.531828,2026-03-14 11:11:00.531828,2026-03-14 11:33:14.890263,0.89,high,urgent,0,delivered
D01139,P008,C004,33101,2026-03-14 09:47:00.531828,2026-03-14 10:12:00.531828,2026-03-14 10:25:02.965775,2.86,low,normal,1,delivered
D01140,P008,C024,33101,2026-03-14 09:21:00.531828,2026-03-14 09:48:00.531828,2026-03-14 09:47:11.783052,5.21,high,normal,1,delivered
D01141,P004,C045,33101,2026-03-14 07:21:00.531828,2026-03-14 07:52:00.531828,2026-03-14 07:51:22.268114,4.13,high,normal,0,delivered
D01142,P009,C011,33139,2026-03-14 07:34:00.531828,2026-03-14 08:05:00.531828,2026-03-14 08:00:00.531828,1.06,medium,urgent,0,delivered
D01143,P001,C025,33109,2026-03-14 08:25:00.531828,2026-03-14 08:55:00.531828,2026-03-14 08:50:00.531828,1.08,medium,urgent,0,delivered
D01144,P004,C040,33101,2026-03-14 10:46:00.531828,2026-03-14 11:16:00.531828,2026-03-14 11:11:14.582248,5.38,high,urgent,1,delivered
D01145,P009,C032,33139,2026-03-14 09:04:00.531828,2026-03-14 09:47:00.531828,2026-03-14 09:54:40.510407,5.77,medium,urgent,1,delivered
D01146,P007,C027,33139,2026-03-14 09:54:00.531828,2026-03-14 10:34:00.531828,2026-03-14 10:59:51.762295,4.89,medium,normal,1,delivered
D01147,P010,C007,33109,2026-03-14 09:28:00.531828,2026-03-14 09:55:00.531828,2026-03-14 10:00:28.892038,2.66,low,urgent,1,delivered
D01148,P004,C027,33101,2026-03-14 07:58:00.531828,2026-03-14 08:39:00.531828,2026-03-14 08:57:04.676682,5.4,high,normal,0,delivered
D01149,P005,C033,33101,2026-03-14 08:13:00.531828,2026-03-14 08:58:00.531828,2026-03-14 08:53:00.531828,4.91,high,normal,1,delivered
D01150,P005,C020,33101,2026-03-14 09:37:00.531828,2026-03-14 10:18:00.531828,2026-03-14 10:31:21.144991,1.72,high,urgent,1,delivered
D01151,P008,C005,33101,2026-03-14 09:31:00.531828,2026-03-14 10:10:00.531828,2026-03-14 10:05:00.531828,4.92,high,normal,1,delivered
D01152,P011,C037,33139,2026-03-14 10:07:00.531828,2026-03-14 10:32:00.531828,2026-03-14 10:36:57.576935,5.77,low,urgent,1,delivered
D01153,P006,C026,33139,2026-03-14 09:57:00.531828,2026-03-14 10:41:00.531828,2026-03-14 10:41:25.870690,1.17,medium,urgent,0,delivered
D01154,P005,C034,33101,2026-03-14 12:02:00.531828,2026-03-14 12:28:00.531828,2026-03-14 12:23:00.531828,2.39,high,urgent,1,delivered
D01155,P002,C010,33137,2026-03-14 10:35:00.531828,2026-03-14 11:11:00.531828,2026-03-14 11:16:42.402481,5.0,high,normal,1,delivered
D01156,P003,C021,33109,2026-03-14 06:58:00.531828,2026-03-14 07:25:00.531828,2026-03-14 07:26:29.552144,2.04,medium,urgent,0,delivered
D01157,P002,C022,33137,2026-03-14 06:47:00.531828,2026-03-14 07:21:00.531828,2026-03-14 07:27:24.473311,3.05,low,urgent,0,delivered
D01158,P007,C041,33139,2026-03-14 11:16:00.531828,2026-03-14 11:55:00.531828,2026-03-14 11:50:00.531828,3.55,medium,normal,0,delivered
D01159,P004,C025,33101,2026-03-14 11:45:00.531828,2026-03-14 12:18:00.531828,2026-03-14 12:13:00.531828,0.54,low,urgent,0,delivered
D01160,P005,C017,33101,2026-03-14 10:50:00.531828,2026-03-14 11:18:00.531828,2026-03-14 11:13:00.531828,3.54,medium,normal,1,delivered
D01161,P002,C018,33137,2026-03-14 09:38:00.531828,2026-03-14 10:13:00.531828,2026-03-14 10:08:00.531828,1.85,low,urgent,1,delivered
D01162,P009,C041,33139,2026-03-14 09:32:00.531828,2026-03-14 10:01:00.531828,2026-03-14 10:00:23.785323,3.02,high,normal,0,delivered
